"spatial_unit","unit_id","unit","species","feeding_group","habitat_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",133290.624936239,323957.270932033,190666.645995794,143.045803924321,133291,323957,190667
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",6113.08582778759,30623.4125527141,24510.3267249265,400.948512999974,6113,30623,24510
"Cluster","Cluster_4","Cluster E — Kunene (North)","Impala","Mixed","Mixed_Open","SSP585_2090",900361.904819639,1774898.43966842,874536.534848777,97.1316678512697,900362,1774898,874537
"Cluster","Cluster_4","Cluster E — Kunene (North)","Klipspringer","Browser","Rocky_Browser","SSP585_2090",4686672.41794511,3216309.20011028,-1470363.21783483,-31.3732876273764,4686672,3216309,-1470363
"Cluster","Cluster_4","Cluster E — Kunene (North)","Kudu","Browser","Woodland_Browser","SSP585_2090",272246.964360701,180830.089129624,-91416.8752310768,-33.5786573215774,272247,180830,-91417
"Cluster","Cluster_4","Cluster E — Kunene (North)","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Ostrich","Mixed","Mixed_Open","SSP585_2090",450180.952409819,887449.219834208,437268.267424388,97.1316678512697,450181,887449,437268
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",189845.261948409,663312.578049456,473467.316101047,249.396435413654,189845,663313,473467
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",106979.001986283,535909.719672497,428930.717686214,400.948512999974,106979,535910,428931
"Cluster","Cluster_4","Cluster E — Kunene (North)","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",190184.892420058,952728.390528883,762543.498108824,400.948512999974,190185,952728,762543
"Cluster","Cluster_4","Cluster E — Kunene (North)","Roan","Grazer","General_Grazer","SSP585_2090",118653.288717756,414570.36128091,295917.072563154,249.396435413654,118653,414570,295917
"Cluster","Cluster_4","Cluster E — Kunene (North)","Sable","Grazer","General_Grazer","SSP585_2090",142383.946461307,497484.433537092,355100.487075785,249.396435413654,142384,497484,355100
"Cluster","Cluster_4","Cluster E — Kunene (North)","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Springbok","Grazer","Arid_Grazer","SSP585_2090",982141.4468986,2387053.57528866,1404912.12839006,143.045803924321,982141,2387054,1404912
"Cluster","Cluster_4","Cluster E — Kunene (North)","Steenbok","Browser","Shrub_Browser","SSP585_2090",6279250.73788154,4361277.90123704,-1917972.8366445,-30.5446129913833,6279251,4361278,-1917973
"Cluster","Cluster_4","Cluster E — Kunene (North)","Vervet monkey","Omnivore","Omnivore","SSP585_2090",6574459.05563382,8857704.83256483,2283245.77693101,34.729028770427,6574459,8857705,2283246
"Cluster","Cluster_4","Cluster E — Kunene (North)","Warthog","Grazer","General_Grazer","SSP585_2090",406811.275603734,1421384.09582026,1014572.82021653,249.396435413654,406811,1421384,1014573
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Baboon","Omnivore","Omnivore","SSP585_2090",705225.11984303,706200.900972111,975.781129081151,0.138364488391784,705225,706201,976
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",26672.2327648923,19954.4375857044,-6717.79517918796,-25.1864747822325,26672,19954,-6718
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",536932.994901659,628417.836705443,91484.8418037837,17.0384093867316,536933,628418,91485
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",102383.394569177,147936.750684982,45553.3561158057,44.4929144100873,102383,147937,45553
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Buffalo","Grazer","General_Grazer","SSP585_2090",45048.6936104377,65092.1703013922,20043.4766909545,44.4929144100873,45049,65092,20043
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",70388.5837663089,101706.516095925,31317.9323296164,44.4929144100873,70389,101707,31318
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Bushpig","Omnivore","Omnivore","SSP585_2090",282090.047937212,282480.360388844,390.312451632461,0.138364488391784,282090,282480,390
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",5334446.55297846,3990887.51714087,-1343559.03583759,-25.1864747822325,5334447,3990888,-1343559
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Duiker","Browser","Woodland_Browser","SSP585_2090",1283260.34695327,954281.077157373,-328979.269795893,-25.6362062910274,1283260,954281,-328979
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Eland","Mixed","Mixed_Open","SSP585_2090",53693.2994901659,62841.7836705443,9148.48418037837,17.0384093867317,53693,62842,9148
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Elephant","Mixed","Large_Mixed","SSP585_2090",7341.3960534877,7439.1350432525,97.7389897647981,1.3313406476465,7341,7439,98
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",124350.582137147,142514.992955649,18164.4108185028,14.6074192065054,124351,142515,18164
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Giraffe","Browser","Woodland_Browser","SSP585_2090",26420.0659666849,19646.96335324,-6773.10261344487,-25.6362062910274,26420,19647,-6773
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",81328.6104571175,106436.884820747,25108.2743636295,30.8726218516526,81329,106437,25108
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",6264.43265127098,9883.52783203427,3619.09518076328,57.7721141279891,6264,9884,3619
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Impala","Mixed","Mixed_Open","SSP585_2090",536932.994901659,628417.836705443,91484.8418037837,17.0384093867316,536933,628418,91485
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Klipspringer","Browser","Rocky_Browser","SSP585_2090",1818923.25356359,1357972.51126173,-460950.742301861,-25.3419566437878,1818923,1357973,-460951
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Kudu","Browser","Woodland_Browser","SSP585_2090",118195.031956222,87894.3097381791,-30300.7222180428,-25.6362062910274,118195,87894,-30301
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Ostrich","Mixed","Mixed_Open","SSP585_2090",268466.49745083,314208.918352722,45742.4209018918,17.0384093867316,268466,314209,45742
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",150162.312034792,216973.901004641,66811.5889698484,44.4929144100873,150162,216974,66812
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",109627.571397242,172961.7370606,63334.1656633575,57.7721141279891,109628,172962,63334
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",194893.460261764,307487.532552177,112594.072290413,57.772114127989,194893,307488,112594
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Roan","Grazer","General_Grazer","SSP585_2090",93851.4450217453,135608.6881279,41757.2431061552,44.4929144100873,93851,135609,41757
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Sable","Grazer","General_Grazer","SSP585_2090",112621.734026094,162730.425753481,50108.6917273863,44.4929144100873,112622,162730,50109
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Springbok","Grazer","Arid_Grazer","SSP585_2090",599263.445473498,784271.782889715,185008.337416218,30.8726218516526,599263,784272,185008
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Steenbok","Browser","Shrub_Browser","SSP585_2090",2667223.27648923,1995443.75857044,-671779.517918796,-25.1864747822325,2667223,1995444,-671780
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Vervet monkey","Omnivore","Omnivore","SSP585_2090",3385080.57524654,3389764.32466613,4683.74941958999,0.138364488391797,3385081,3389764,4684
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Warthog","Grazer","General_Grazer","SSP585_2090",321776.382931698,464944.073581373,143167.690649675,44.4929144100873,321776,464944,143168
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Baboon","Omnivore","Omnivore","SSP585_2090",166076.852144241,214945.527150708,48868.6750064678,29.4253379537953,166077,214946,48869
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",4031.21553162787,4223.81190140834,192.596369780476,4.77762521674703,4031,4224,193
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",158869.50239431,218866.273655453,59996.7712611427,37.7648134833532,158870,218866,59997
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",40509.130605293,58828.0502115091,18318.9196062161,45.2217051624962,40509,58828,18319
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Buffalo","Grazer","General_Grazer","SSP585_2090",17824.0174663289,25884.342093064,8060.32462673509,45.2217051624962,17824,25884,8060
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",27850.0272911389,40444.2845204125,12594.2572292736,45.2217051624962,27850,40444,12594
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Bushpig","Omnivore","Omnivore","SSP585_2090",66430.7408576962,85978.2108602833,19547.4700025871,29.4253379537953,66431,85978,19547
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",806243.106325573,844762.380281669,38519.2739560952,4.77762521674704,806243,844762,38519
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Duiker","Browser","Woodland_Browser","SSP585_2090",172069.144417414,180103.522837659,8034.37842024444,4.6692731851762,172069,180104,8034
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Eland","Mixed","Mixed_Open","SSP585_2090",15886.950239431,21886.6273655453,5999.67712611427,37.7648134833532,15887,21887,6000
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Elephant","Mixed","Large_Mixed","SSP585_2090",1795.19060351726,2321.09617672682,525.905573209565,29.2952498848409,1795,2321,526
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",38506.2457873845,51140.7199891694,12634.4742017849,32.8114931576222,38506,51141,12634
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Giraffe","Browser","Woodland_Browser","SSP585_2090",3542.60003212324,3708.01370548121,165.413673357974,4.66927318517622,3543,3708,165
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",30630.9972599404,41953.5839921567,11322.5867322163,36.9644730667132,30631,41954,11323
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",2677.84138989706,4021.71909092862,1343.87770103155,50.1851120122993,2678,4022,1344
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Impala","Mixed","Mixed_Open","SSP585_2090",158869.50239431,218866.273655453,59996.7712611427,37.7648134833532,158870,218866,59997
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Klipspringer","Browser","Rocky_Browser","SSP585_2090",343186.274053785,339608.338476904,-3577.93557688053,-1.04256371754535,343186,339608,-3578
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Kudu","Browser","Woodland_Browser","SSP585_2090",15848.4738279197,16588.4823666265,740.008538706725,4.6692731851762,15848,16588,740
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Ostrich","Mixed","Mixed_Open","SSP585_2090",79434.7511971551,109433.136827726,29998.3856305713,37.7648134833532,79435,109433,29998
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",59413.3915544297,86281.1403102134,26867.7487557836,45.2217051624962,59413,86281,26868
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",46862.2243231986,70380.0840912508,23517.8597680522,50.1851120122993,46862,70380,23518
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",83310.6210190197,125120.149495557,41809.5284765372,50.1851120122993,83311,125120,41810
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Roan","Grazer","General_Grazer","SSP585_2090",37133.3697215186,53925.7126938833,16792.3429723648,45.2217051624962,37133,53926,16792
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Sable","Grazer","General_Grazer","SSP585_2090",44560.0436658223,64710.85523266,20150.8115668377,45.2217051624962,44560,64711,20151
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Springbok","Grazer","Arid_Grazer","SSP585_2090",225702.085073245,309131.671521154,83429.5864479096,36.9644730667132,225702,309132,83430
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Steenbok","Browser","Shrub_Browser","SSP585_2090",403121.553162787,422381.190140834,19259.6369780476,4.77762521674704,403122,422381,19260
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Vervet monkey","Omnivore","Omnivore","SSP585_2090",797168.890292355,1031738.5303234,234569.640031045,29.4253379537953,797169,1031739,234570
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Warthog","Grazer","General_Grazer","SSP585_2090",127314.410473778,184888.1578076,57573.7473338221,45.2217051624962,127314,184888,57574
