"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_group","species_count","species_estimated","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Without_Intervention","Mixed",6,6,49153,38128,-8.03064371651684,-8.04997614766214
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Without_Intervention","Omnivore",3,3,342173,165567,-7.94887026987967,-7.94887026987967
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","With_Intervention","Browser",7,7,223274,170880,-57.8755964046567,-56.8809688050258
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","With_Intervention","Grazer",12,12,62760,44000,227.825265787174,203.689678571367
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","With_Intervention","Mixed",6,6,76786,58928,35.1487204884602,44.5567911456175
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","With_Intervention","Omnivore",3,3,343379,166151,-7.62427746462181,-7.62427746462181
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Without_Intervention","Browser",7,7,482192,387370,-7.51685972923023,-7.51829965326016
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Without_Intervention","Grazer",12,12,20549,12753,-8.09900772535602,-8.04980588298166
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Without_Intervention","Mixed",6,6,49326,38262,-7.70633926266233,-7.7257398642698
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Without_Intervention","Omnivore",3,3,343379,166151,-7.62427746462181,-7.62427746462181
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","With_Intervention","Browser",7,7,208321,159438,-60.6965849702,-59.7687252487339
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","With_Intervention","Grazer",12,12,58549,41048,205.825601972701,183.31020094072
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","With_Intervention","Mixed",6,6,71635,54975,26.0831474689571,34.859668276109
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","With_Intervention","Omnivore",3,3,320354,155010,-13.8185629261918,-13.8185629261918
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Without_Intervention","Browser",7,7,449859,361395,-13.7183481235447,-13.7196914929796
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Without_Intervention","Grazer",12,12,19171,11898,-14.261459987991,-14.2155573918746
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Without_Intervention","Mixed",6,6,46019,35697,-13.8951220424821,-13.913221730157
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Without_Intervention","Omnivore",3,3,320354,155010,-13.8185629261918,-13.8185629261918
"Conservancy","Conservancy_50","Sanitatas","Current","Current","Browser",7,7,53332,36305,0,0
"Conservancy","Conservancy_50","Sanitatas","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","Current","Current","Grazer",12,12,3876,2353,0,0
"Conservancy","Conservancy_50","Sanitatas","Current","Current","Mixed",6,6,6463,5294,0,0
"Conservancy","Conservancy_50","Sanitatas","Current","Current","Omnivore",3,3,39708,19214,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","With_Intervention","Browser",7,7,53044,36147,-0.585320047894002,-0.435567987337165
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","With_Intervention","Grazer",12,12,18251,12665,477.50295647734,438.318441950384
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","With_Intervention","Mixed",6,6,21242,16474,206.926693923106,236.037979236845
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","With_Intervention","Omnivore",3,3,90764,43918,128.578494027674,128.578494027674
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Without_Intervention","Browser",7,7,54850,37417,2.92549049061179,2.84272686394123
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Without_Intervention","Grazer",12,12,3469,2051,-14.1747939772799,-12.804139236724
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Without_Intervention","Mixed",6,6,6122,5043,-4.53001723177688,-5.5143093164829
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Without_Intervention","Omnivore",3,3,39042,18891,-1.67641806730509,-1.67641806730509
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","With_Intervention","Browser",7,7,50675,34606,-4.95337976877252,-4.68117248797546
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","With_Intervention","Grazer",12,12,17204,11936,444.165108343089,407.326590304095
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","With_Intervention","Mixed",6,6,20062,15559,189.953917638627,217.353542439522
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","With_Intervention","Omnivore",3,3,85928,41578,116.400311073667,116.400311073667
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Without_Intervention","Browser",7,7,52551,35946,-1.29603184556538,-1.44652927296064
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Without_Intervention","Grazer",12,12,3200,1881,-21.6574670486532,-20.0563437726367
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Without_Intervention","Mixed",6,6,5747,4738,-10.2065966545335,-11.3215897105921
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Without_Intervention","Omnivore",3,3,37025,17915,-6.7575139268254,-6.7575139268254
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","With_Intervention","Browser",7,7,51692,35218,-3.1262910940979,-2.99359793291847
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","With_Intervention","Grazer",12,12,17796,12349,463.110564183998,424.900283016109
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","With_Intervention","Mixed",6,6,20711,16062,199.244764358937,227.629093434168
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","With_Intervention","Omnivore",3,3,88483,42814,122.833975621224,122.833975621224
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Without_Intervention","Browser",7,7,53396,36409,0.180330385957048,0.176079334582173
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Without_Intervention","Grazer",12,12,3378,1998,-16.4331683232049,-15.0951996116788
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Without_Intervention","Mixed",6,6,5959,4910,-7.05613995642381,-8.02408519440267
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Without_Intervention","Omnivore",3,3,38003,18388,-4.2942722752703,-4.2942722752703
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","With_Intervention","Browser",7,7,48583,33187,-8.86779629031367,-8.5890782514409
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","With_Intervention","Grazer",12,12,16480,11434,421.276106108414,385.990072640448
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","With_Intervention","Mixed",6,6,19221,14907,177.800780368609,204.049979094581
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","With_Intervention","Omnivore",3,3,82339,39841,107.361150741699,107.361150741699
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Without_Intervention","Browser",7,7,50456,34535,-5.21012222496872,-5.36013569306753
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Without_Intervention","Grazer",12,12,3070,1805,-24.8081097526573,-23.2752949823481
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Without_Intervention","Mixed",6,6,5518,4548,-13.7954804302216,-14.8534126699918
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Without_Intervention","Omnivore",3,3,35554,17203,-10.461999035909,-10.461999035909
"Conservancy","Conservancy_51","Epupa","Current","Current","Browser",7,7,442793,354811,0,0
"Conservancy","Conservancy_51","Epupa","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","Current","Current","Grazer",12,12,19072,11844,0,0
"Conservancy","Conservancy_51","Epupa","Current","Current","Mixed",6,6,45404,35263,0,0
"Conservancy","Conservancy_51","Epupa","Current","Current","Omnivore",3,3,315470,152647,0,0
"Conservancy","Conservancy_51","Epupa","SSP245_2050","With_Intervention","Browser",7,7,257999,200388,-42.3547687873086,-41.5501263342814
"Conservancy","Conservancy_51","Epupa","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP245_2050","With_Intervention","Grazer",12,12,51415,35830,212.275809974064,190.44152562485
"Conservancy","Conservancy_51","Epupa","SSP245_2050","With_Intervention","Mixed",6,6,67301,51745,40.5986549711418,49.0891950265797
"Conservancy","Conservancy_51","Epupa","SSP245_2050","With_Intervention","Omnivore",3,3,323433,156500,2.52407988515156,2.52407988515156
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Without_Intervention","Browser",7,7,445424,357070,0.602736096419781,0.618330687007416
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Without_Intervention","Grazer",12,12,19058,11839,-0.111629672176956,-0.0570982229799536
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Without_Intervention","Mixed",6,6,45568,35382,0.368446039205364,0.369519402160737
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Without_Intervention","Omnivore",3,3,317002,153388,0.48542032824227,0.48542032824227
"Conservancy","Conservancy_51","Epupa","SSP245_2090","With_Intervention","Browser",7,7,246943,191833,-44.8223548883933,-44.0693908791997
"Conservancy","Conservancy_51","Epupa","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP245_2090","With_Intervention","Grazer",12,12,49113,34224,198.275697078384,177.429517070966
"Conservancy","Conservancy_51","Epupa","SSP245_2090","With_Intervention","Mixed",6,6,64319,49451,34.3736257791985,42.4822031792705
"Conservancy","Conservancy_51","Epupa","SSP245_2090","With_Intervention","Omnivore",3,3,309240,149632,-1.97507249562494,-1.97507249562494
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Without_Intervention","Browser",7,7,426589,342014,-3.64840203865743,-3.63190834679479
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Without_Intervention","Grazer",12,12,18248,11334,-4.34570417688439,-4.29429415437409
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Without_Intervention","Mixed",6,6,43641,33883,-3.87845989489637,-3.8724258664687
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Without_Intervention","Omnivore",3,3,303607,146907,-3.76043390357669,-3.76043390357669
"Conservancy","Conservancy_51","Epupa","SSP585_2050","With_Intervention","Browser",7,7,250421,194503,-44.047843179151,-43.2672467252948
"Conservancy","Conservancy_51","Epupa","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP585_2050","With_Intervention","Grazer",12,12,49905,34777,203.102292680447,181.909421353551
"Conservancy","Conservancy_51","Epupa","SSP585_2050","With_Intervention","Mixed",6,6,65324,50225,36.4685833611075,44.7097597459673
"Conservancy","Conservancy_51","Epupa","SSP585_2050","With_Intervention","Omnivore",3,3,313933,151903,-0.487392157768255,-0.487392157768254
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Without_Intervention","Browser",7,7,432352,346592,-2.34948291803483,-2.33433348260253
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Without_Intervention","Grazer",12,12,18499,11491,-3.04320327923341,-2.99029148413306
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Without_Intervention","Mixed",6,6,44231,34344,-2.57704115554481,-2.57589110947447
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Without_Intervention","Omnivore",3,3,307699,148887,-2.46334754201789,-2.46334754201789
"Conservancy","Conservancy_51","Epupa","SSP585_2090","With_Intervention","Browser",7,7,238609,185357,-46.6847258873768,-45.9564827135494
"Conservancy","Conservancy_51","Epupa","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP585_2090","With_Intervention","Grazer",12,12,47457,33071,188.221400882279,168.077739527323
"Conservancy","Conservancy_51","Epupa","SSP585_2090","With_Intervention","Mixed",6,6,62150,47784,29.842544335252,37.6777694999623
"Conservancy","Conservancy_51","Epupa","SSP585_2090","With_Intervention","Omnivore",3,3,298809,144585,-5.28137267971695,-5.28137267971695
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Without_Intervention","Browser",7,7,412182,330462,-6.90249788170482,-6.88657469988894
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Without_Intervention","Grazer",12,12,17632,10952,-7.57575072179378,-7.52604658465227
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Without_Intervention","Mixed",6,6,42167,32739,-7.12455910773858,-7.11889559170101
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Without_Intervention","Omnivore",3,3,293354,141945,-7.01075952730706,-7.01075952730707
"Conservancy","Conservancy_52","Ongongo","Current","Current","Browser",7,7,58740,46392,0,0
"Conservancy","Conservancy_52","Ongongo","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_52","Ongongo","Current","Current","Grazer",12,12,2722,1691,0,0
"Conservancy","Conservancy_52","Ongongo","Current","Current","Mixed",6,6,6154,4808,0,0
"Conservancy","Conservancy_52","Ongongo","Current","Current","Omnivore",3,3,42120,20381,0,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","With_Intervention","Browser",7,7,35595,27132,-40.1384169397357,-39.1693799693641
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","With_Intervention","Grazer",12,12,7831,5451,235.024354666593,212.234024852164
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","With_Intervention","Mixed",6,6,9994,7699,53.6482887834608,63.5823936614653
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","With_Intervention","Omnivore",3,3,46936,22711,11.4334788996831,11.4334788996831
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Without_Intervention","Browser",7,7,57509,45427,-2.0909728080183,-2.09277070696862
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Without_Intervention","Grazer",12,12,2545,1589,-7.3970491408297,-6.95465425796569
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Without_Intervention","Mixed",6,6,5904,4615,-3.89195467033357,-4.08219163472047
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Without_Intervention","Omnivore",3,3,40818,19751,-3.09056257398161,-3.09056257398161
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","With_Intervention","Browser",7,7,34098,26002,-42.6478525071748,-41.7363484210752
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","With_Intervention","Grazer",12,12,7441,5179,218.234127453834,196.626134915335
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","With_Intervention","Mixed",6,6,9512,7328,46.2709824439324,55.6907106095464
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","With_Intervention","Omnivore",3,3,44752,21654,6.24809837667627,6.24809837667627
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Without_Intervention","Browser",7,7,54977,43432,-6.39864693201919,-6.40311489497217
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Without_Intervention","Grazer",12,12,2416,1510,-12.2312073876832,-11.7464516856461
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Without_Intervention","Mixed",6,6,5627,4398,-8.38041073478715,-8.58696295537584
