"spatial_unit","unit_id","unit","climate_scenario","feeding_group","species_count","species_estimated","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct","species_positive_benefit","species_negative_benefit"
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Browser",7,7,-43549,-36369,-22.7548442681739,-22.2179845209601,0,7
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Grazer",12,12,9733,7050,94.8036326466916,89.7925872481378,12,0
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Mixed",6,6,7332,5527,27.0986130990904,31.8460906518512,6,0
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Omnivore",3,3,9400,4548,6.25882568970184,6.25882568970184,3,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Browser",7,7,-20722,-17263,-17.6377883681808,-17.0172864875304,0,7
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Grazer",12,12,3761,2730,13.4700634767772,13.4012013985347,12,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Mixed",6,6,2593,1952,6.07586441619973,7.15501720489783,6,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Omnivore",3,3,1392,674,0.823883756489413,0.823883756489413,3,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Browser",7,7,-20460,-17102,-17.8413966196378,-17.1794311093038,0,7
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Grazer",12,12,3684,2675,13.7087532042831,13.6363356178106,12,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Mixed",6,6,2529,1905,6.12910959339827,7.22724856870886,6,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Omnivore",3,3,1245,603,0.760795359144924,0.760795359144927,3,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Browser",7,7,-19997,-16714,-17.6921845454753,-17.033001935734,0,7
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Grazer",12,12,3638,2640,13.5155508819849,13.4465670276078,12,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Mixed",6,6,2510,1890,6.10531970278676,7.18561001075913,6,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Omnivore",3,3,1348,652,0.827563511538053,0.827563511538057,3,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","Browser",7,7,-19427,-16238,-17.8288637526346,-17.1670196773769,0,7
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","Grazer",12,12,3499,2540,13.6858498321418,13.613661265257,12,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","Mixed",6,6,2402,1809,6.1203414191832,7.21679437198974,6,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","Omnivore",3,3,1183,572,0.760055844880989,0.76005584488099,3,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2050","Browser",7,7,14005,9947,158.238624733049,108.971257081269,7,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2050","Grazer",12,12,9577,6854,478.356486503012,436.419774824233,12,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2050","Mixed",6,6,10736,8121,335.560179324483,388.275880943694,6,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2050","Omnivore",3,3,42340,20487,303.941847808678,303.941847808678,3,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2090","Browser",7,7,13551,9625,166.496335571688,112.001484789141,7,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2090","Grazer",12,12,9266,6632,525.002964815649,469.668533043167,12,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2090","Mixed",6,6,10388,7858,357.074942908065,415.53455973476,6,0
"Conservancy","Conservancy_20","//Gamaseb","SSP245_2090","Omnivore",3,3,40968,19823,321.421096062608,321.421096062608,3,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2050","Browser",7,7,13491,9582,158.052378105723,108.903276970699,7,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2050","Grazer",12,12,9226,6603,477.354255025687,435.689568740241,12,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2050","Mixed",6,6,10342,7824,335.085441378708,387.674532352964,6,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2050","Omnivore",3,3,40788,19736,303.553830413134,303.553830413134,3,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2090","Browser",7,7,12196,8662,166.191598879954,111.894194970502,7,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2090","Grazer",12,12,8340,5969,523.07986845518,468.344785445619,12,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2090","Mixed",6,6,9350,7073,356.23560773393,414.464257983378,6,0
"Conservancy","Conservancy_20","//Gamaseb","SSP585_2090","Omnivore",3,3,36873,17842,320.751387521235,320.751387521235,3,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2050","Browser",7,7,-75025,-62720,-24.5207928737529,-23.9700983258549,0,7
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2050","Grazer",12,12,12889,9361,77.4404866408453,73.4709526519688,12,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2050","Mixed",6,6,8634,6500,19.2799482510308,23.2712233610106,6,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2050","Omnivore",3,3,2347,1136,0.972007975879478,0.972007975879477,3,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2090","Browser",7,7,-72772,-60837,-24.5386917033672,-23.9948280358676,0,7
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2090","Grazer",12,12,12444,9039,79.3072144496109,75.0610028940093,12,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2090","Mixed",6,6,8316,6261,19.3769074853988,23.408515525945,6,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP245_2090","Omnivore",3,3,2073,1003,0.891405594606525,0.891405594606525,3,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2050","Browser",7,7,-72565,-60663,-24.5223495541598,-23.9716409823737,0,7
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2050","Grazer",12,12,12467,9055,77.5090085774488,73.5313275941133,12,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2050","Mixed",6,6,8352,6288,19.2901859462287,23.2834659651286,6,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2050","Omnivore",3,3,2274,1100,0.97390992624312,0.97390992624312,3,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2090","Browser",7,7,-68458,-57230,-24.5363263251506,-23.9924316954231,0,7
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2090","Grazer",12,12,11707,8503,79.2414018408387,75.0035894518288,12,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2090","Mixed",6,6,7823,5889,19.3687624079088,23.3985446055224,6,0
"Conservancy","Conservancy_21","Ehi-Rovipuka","SSP585_2090","Omnivore",3,3,1949,943,0.891033522128857,0.891033522128857,3,0
"Conservancy","Conservancy_22","/Audi","SSP245_2050","Browser",7,7,-22017,-18409,-42.6963419784723,-41.8509323793729,0,7
"Conservancy","Conservancy_22","/Audi","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_22","/Audi","SSP245_2050","Grazer",12,12,3589,2609,199.452476564065,179.095391487754,12,0
"Conservancy","Conservancy_22","/Audi","SSP245_2050","Mixed",6,6,2335,1757,36.301173365883,44.2861815807091,6,0
"Conservancy","Conservancy_22","/Audi","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_22","/Audi","SSP245_2090","Browser",7,7,-21094,-17637,-42.6971526720812,-41.8517264187971,0,7
"Conservancy","Conservancy_22","/Audi","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_22","/Audi","SSP245_2090","Grazer",12,12,3439,2499,199.455376720151,179.098133476647,12,0
"Conservancy","Conservancy_22","/Audi","SSP245_2090","Mixed",6,6,2237,1684,36.3018112624833,44.2869585846341,6,0
"Conservancy","Conservancy_22","/Audi","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_22","/Audi","SSP585_2050","Browser",7,7,-21185,-17714,-42.6949161687196,-41.8495333963466,0,7
"Conservancy","Conservancy_22","/Audi","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_22","/Audi","SSP585_2050","Grazer",12,12,3454,2510,199.443746073207,179.087873756234,12,0
"Conservancy","Conservancy_22","/Audi","SSP585_2050","Mixed",6,6,2247,1691,36.2998412308311,44.2845536026435,6,0
"Conservancy","Conservancy_22","/Audi","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_22","/Audi","SSP585_2090","Browser",7,7,-19548,-16345,-42.6970346421729,-41.8516081124787,0,7
"Conservancy","Conservancy_22","/Audi","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_22","/Audi","SSP585_2090","Grazer",12,12,3187,2316,199.450975219922,179.094779540659,12,0
"Conservancy","Conservancy_22","/Audi","SSP585_2090","Mixed",6,6,2073,1560,36.3014879160728,44.2865588693749,6,0
"Conservancy","Conservancy_22","/Audi","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2050","Browser",7,7,-110434,-92318,-27.3049799964766,-26.7056065260867,0,7
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2050","Grazer",12,12,18602,13506,71.8884950830326,69.0501899527162,12,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2050","Mixed",6,6,12307,9274,19.2659007169282,23.2433560476484,6,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2050","Omnivore",3,3,315,152,0.0936481332402097,0.0936481332402092,3,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2090","Browser",7,7,-107335,-89849,-27.3824415964236,-26.7593175664526,0,7
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2090","Grazer",12,12,17843,12959,71.5014318578718,68.646427353491,12,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2090","Mixed",6,6,11724,8832,18.9290593605613,22.8984184406871,6,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP245_2090","Omnivore",3,3,162,78,0.0499766598408221,0.0499766598408244,3,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2050","Browser",7,7,-106739,-89429,-27.3702486299327,-26.7410362918936,0,7
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2050","Grazer",12,12,18012,13076,72.1098667600189,69.2665604756012,12,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2050","Mixed",6,6,11925,8989,19.3499809037525,23.3345589102995,6,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2050","Omnivore",3,3,328,159,0.101242458112449,0.101242458112449,3,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2090","Browser",7,7,-102756,-86016,-27.3820143391285,-26.7589178408245,0,7
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2090","Grazer",12,12,17082,12406,71.5031660380882,68.647830077911,12,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2090","Mixed",6,6,11224,8455,18.9287313451009,22.8980873767859,6,0
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","SSP585_2090","Omnivore",3,3,153,74,0.0494162123338256,0.049416212333828,3,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Browser",7,7,-65427,-54708,-29.7224669039168,-29.1243148282745,0,7
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Grazer",12,12,10673,7757,126.447728716455,115.277024577244,12,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Mixed",6,6,6946,5228,24.5226570799205,29.8949799461823,6,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Omnivore",3,3,4,2,0.00248194656679762,0.00248194656679736,3,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Browser",7,7,-63297,-52925,-29.7545517445429,-29.1575416415402,0,7
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Grazer",12,12,10319,7500,128.372386933492,116.771019187843,12,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Mixed",6,6,6713,5052,24.6450331106,30.0510697406403,6,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Browser",7,7,-63030,-52685,-29.7110313910328,-29.1189878050506,0,7
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Grazer",12,12,10279,7471,126.380985224965,115.214751120695,12,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Mixed",6,6,6688,5034,24.5045483153215,29.8750702811454,6,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Omnivore",3,3,2,1,0.000994741270360575,0.000994741270361379,3,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Browser",7,7,-60330,-50443,-29.7550737612451,-29.1580670330318,0,7
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Grazer",12,12,9835,7148,128.391845127557,116.786328292058,12,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Mixed",6,6,6398,4815,24.6465866381013,30.0529899609066,6,0
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Browser",7,7,-258127,-215828,-54.4957524849555,-53.4177602857936,0,7
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Grazer",12,12,42082,30584,256.132269500979,229.745987751764,12,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Mixed",6,6,27375,20603,46.4231605075408,56.6367753338618,6,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Browser",7,7,-248859,-208079,-54.4930618862504,-53.4156415517081,0,7
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Grazer",12,12,40571,29486,256.896368533985,230.309190715608,12,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Mixed",6,6,26392,19863,46.4653381061933,56.6892803525424,6,0
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Browser",7,7,-249503,-208617,-54.4955504816892,-53.4175633886282,0,7
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Grazer",12,12,40676,29563,256.132977407886,229.746362974841,12,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Mixed",6,6,26461,19914,46.423083530075,56.636683659705,6,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Browser",7,7,-234223,-195842,-54.4933019860035,-53.4158771706777,0,7
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Grazer",12,12,38185,27752,256.897900710432,230.310501322407,12,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Mixed",6,6,24840,18695,46.4655656988257,56.6895585618975,6,0
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Browser",7,7,-509663,-426145,-54.1489407276275,-53.0784189485676,0,7
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Grazer",12,12,83090,60388,255.416451439851,228.960013294091,12,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Mixed",6,6,54052,40679,46.1800403982396,56.3413990630446,6,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Browser",7,7,-491194,-410703,-54.1503933963814,-53.0798749107857,0,7
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Grazer",12,12,80079,58200,255.471472024319,229.001746043676,12,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Mixed",6,6,52093,39205,46.1840279138289,56.3463287514494,6,0
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Browser",7,7,-492011,-411386,-54.1490133448413,-53.0784901376608,0,7
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Grazer",12,12,80212,58296,255.416805279491,228.960328701067,12,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Mixed",6,6,52180,39270,46.1801029741045,56.3414754231796,6,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Browser",7,7,-464052,-388009,-54.1503318975201,-53.0798146277174,0,7
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Grazer",12,12,75654,54984,255.471181884143,229.001485965295,12,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Mixed",6,6,49214,37039,46.1839754624071,56.3462647586538,6,0
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Browser",7,7,-264462,-221125,-54.0995388078569,-53.0256493988931,0,7
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Grazer",12,12,43115,31335,248.823468503545,224.021994001616,12,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Mixed",6,6,28047,21108,45.7679355271415,55.8299558324128,6,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Browser",7,7,-255194,-213376,-54.116395665392,-53.0442040584641,0,7
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Grazer",12,12,41604,30237,251.83338540438,226.279636387718,12,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Mixed",6,6,27064,20369,45.9545363275407,56.0616325910738,6,0
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Browser",7,7,-255637,-213746,-54.0996856670302,-53.0257966395834,0,7
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Grazer",12,12,41676,30289,248.828841011426,224.02611665771,12,0
