"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_36","Shamungwa","Cattle","Grazer","Cattle_Grazer","SSP245_2050",119.463830229167,201.840075572247,82.3762453430803,68.9549675287141,119,202,82
"Conservancy","Conservancy_36","Shamungwa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",1487.56318388901,1975.79791589062,488.23473200161,32.8211088637722,1488,1976,488
"Conservancy","Conservancy_36","Shamungwa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",2860.84479135415,2750.42789031151,-110.416901042645,-3.85959075362421,2861,2750,-110
"Conservancy","Conservancy_36","Shamungwa","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",500.494520553396,748.532486663686,248.03796611029,49.5585777514677,500,749,248
"Conservancy","Conservancy_37","King Nehale","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2746.77529559935,3344.91066793585,598.135372336497,21.7759120411043,2747,3345,598
"Conservancy","Conservancy_37","King Nehale","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",23592.316792591,27056.0413552061,3463.72456261506,14.6815787235564,23592,27056,3464
"Conservancy","Conservancy_37","King Nehale","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",24548.1203210645,23778.1626375634,-769.95768350111,-3.13652399218696,24548,23778,-770
"Conservancy","Conservancy_37","King Nehale","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",9618.77176000857,11377.7620142126,1758.990254204,18.287056789488,9619,11378,1759
"Conservancy","Conservancy_38","Doro !nawas Area1","Cattle","Grazer","Cattle_Grazer","SSP245_2050",625.097072484551,10882.9784993581,10257.8814268735,1641.00615382854,625,10883,10258
"Conservancy","Conservancy_38","Doro !nawas Area1","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",8086.00193339572,83915.4527564191,75829.4508230233,937.786701606423,8086,83915,75829
"Conservancy","Conservancy_38","Doro !nawas Area1","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",15876.2337415982,60392.4202377057,44516.1864961075,280.395131620343,15876,60392,44516
"Conservancy","Conservancy_38","Doro !nawas Area1","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",5903.54093132346,38224.0329485732,32320.4920172498,547.476377198661,5904,38224,32320
"Conservancy","Conservancy_39","African Wild Dog","Cattle","Grazer","Cattle_Grazer","SSP245_2050",8682.72528886937,28545.4276082417,19862.7023193723,228.761151119625,8683,28545,19863
"Conservancy","Conservancy_39","African Wild Dog","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",107956.425070051,225680.425518696,117724.000448645,109.047701766946,107956,225680,117724
"Conservancy","Conservancy_39","African Wild Dog","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",206981.769695307,180357.85612285,-26623.9135724567,-12.8629268228062,206982,180358,-26624
"Conservancy","Conservancy_39","African Wild Dog","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",36365.5221882856,96172.8642713404,59807.3420830549,164.461661717374,36366,96173,59807
"Conservancy","Conservancy_40","Torra","Cattle","Grazer","Cattle_Grazer","SSP245_2050",1589.03448044737,14597.0692362292,13008.0347557818,818.612491789328,1589,14597,13008
"Conservancy","Conservancy_40","Torra","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",17049.2526127431,112782.319703897,95733.0670911538,561.508878222615,17049,112782,95733
"Conservancy","Conservancy_40","Torra","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",27104.0135178031,81902.4002133611,54798.386695558,202.178126348572,27104,81902,54798
"Conservancy","Conservancy_40","Torra","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",10164.4344085834,51109.435130531,40945.0007219476,402.826159096183,10164,51109,40945
"Conservancy","Conservancy_41","Ondjou","Cattle","Grazer","Cattle_Grazer","SSP245_2050",20149.4708161896,65324.4627938002,45174.9919776105,224.199396548487,20149,65324,45175
"Conservancy","Conservancy_41","Ondjou","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",248406.312101469,516153.403626517,267747.091525048,107.785945236238,248406,516153,267747
"Conservancy","Conservancy_41","Ondjou","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",472295.807684936,411743.368106999,-60552.4395779363,-12.8208717063884,472296,411743,-60552
"Conservancy","Conservancy_41","Ondjou","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",83997.4835920811,220021.079745416,136023.596153335,161.937703769686,83997,220021,136024
"Conservancy","Conservancy_42","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP245_2050",11.3013820371766,108.840933484132,97.5395514469551,863.076313375595,11,109,98
"Conservancy","Conservancy_42","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",149.17824289073,870.322323000341,721.144080109611,483.411029742341,149,870,721
"Conservancy","Conservancy_42","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",298.356485781461,722.04235324312,423.685867461659,142.006588645771,298,722,424
"Conservancy","Conservancy_42","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",110.502402141282,417.839300818133,307.336898676851,278.126893824361,111,418,307
"Conservancy","Conservancy_43","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP245_2050",3649.64982117844,21202.7695553295,17553.119734151,480.953532371589,3650,21203,17553
"Conservancy","Conservancy_43","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",39440.4026479564,168263.594200149,128823.191552193,326.627475642335,39440,168264,128823
"Conservancy","Conservancy_43","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",63394.3516655588,135949.677907206,72555.3262416467,114.450774139023,63394,135950,72555
"Conservancy","Conservancy_43","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",22712.8589476688,77929.6168343958,55216.7578867269,243.10791527367,22713,77930,55217
"Conservancy","Conservancy_44","Sheya Shuushona","Cattle","Grazer","Cattle_Grazer","SSP245_2050",23513.4230135408,33167.8707683796,9654.44775483881,41.0593036551039,23513,33168,9654
"Conservancy","Conservancy_44","Sheya Shuushona","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",215719.965138883,272729.743403146,57009.7782642635,26.4276782297642,215720,272730,57010
"Conservancy","Conservancy_44","Sheya Shuushona","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",263940.775653559,250703.283762639,-13237.4918909192,-5.01532658534516,263941,250703,-13237
"Conservancy","Conservancy_44","Sheya Shuushona","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",84610.2207944031,113615.501071258,29005.2802768554,34.2810596692995,84610,113616,29005
"Conservancy","Conservancy_45","!Khoro !goreb","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2638.93100620479,7519.05370662011,4880.12270041532,184.928013992823,2639,7519,4880
"Conservancy","Conservancy_45","!Khoro !goreb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",30456.8707891888,61045.0721915553,30588.2014023665,100.431201925131,30457,61045,30588
"Conservancy","Conservancy_45","!Khoro !goreb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",53769.9627135754,53679.4820063106,-90.4807072648036,-0.16827370282323,53770,53679,-90
"Conservancy","Conservancy_45","!Khoro !goreb","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",10998.8770444642,25851.8316320428,14852.9545875786,135.040645763506,10999,25852,14853
"Conservancy","Conservancy_46","Otjimboyo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",363.559756091568,1350.89506579446,987.335309702896,271.574422955169,364,1351,987
"Conservancy","Conservancy_46","Otjimboyo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",3243.68992060494,10543.40581137,7299.71589076504,225.043579054673,3244,10543,7300
"Conservancy","Conservancy_46","Otjimboyo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",3690.45622322086,7979.17819252878,4288.72196930792,116.211159539644,3690,7979,4289
"Conservancy","Conservancy_46","Otjimboyo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",1777.07491430029,4888.06494385008,3110.99002954979,175.062401957022,1777,4888,3111
"Conservancy","Conservancy_47","Tsiseb","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2299.88488200262,20819.6960235903,18519.8111415877,805.249483855108,2300,20820,18520
"Conservancy","Conservancy_47","Tsiseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",27060.5997973015,163946.531385686,136885.931588385,505.849584317178,27061,163947,136886
"Conservancy","Conservancy_47","Tsiseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",48198.4448974534,128513.555870613,80315.11097316,166.63423715026,48198,128514,80315
"Conservancy","Conservancy_47","Tsiseb","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",18611.9773341035,76960.860719403,58348.8833852995,313.501796922912,18612,76961,58349
"Conservancy","Conservancy_48","Sorris Sorris","Cattle","Grazer","Cattle_Grazer","SSP245_2050",3628.9197970293,10947.7751848178,7318.85538778853,201.681376198501,3629,10948,7319
"Conservancy","Conservancy_48","Sorris Sorris","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",32680.3502796904,85275.3669451815,52595.0166654911,160.937738473926,32680,85275,52595
"Conservancy","Conservancy_48","Sorris Sorris","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",38220.1637986359,64135.7822829706,25915.6184843347,67.8061418597574,38220,64136,25916
"Conservancy","Conservancy_48","Sorris Sorris","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",14953.7855550244,37870.1641595332,22916.3786045087,153.248008808103,14954,37870,22916
"Conservancy","Conservancy_49","Okangundumba","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2603.83369676772,7404.71910322557,4800.88540645785,184.377574205966,2604,7405,4801
"Conservancy","Conservancy_49","Okangundumba","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",32303.2227251163,60777.6548859305,28474.4321608142,88.147341839905,32303,60778,28474
"Conservancy","Conservancy_49","Okangundumba","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",61794.2869972167,55437.1985084699,-6357.08848874683,-10.2875019644343,61794,55437,-6357
"Conservancy","Conservancy_49","Okangundumba","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",10895.4819911913,25353.0474372894,14457.5654460981,132.693215938374,10895,25353,14458
"Conservancy","Conservancy_50","Sanitatas","Cattle","Grazer","Cattle_Grazer","SSP245_2050",1085.43216007385,6701.0996180209,5615.66745794706,517.366968154417,1085,6701,5616
"Conservancy","Conservancy_50","Sanitatas","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",12750.8870688165,52524.555533415,39773.6684645985,311.928638767955,12751,52525,39774
"Conservancy","Conservancy_50","Sanitatas","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",22888.1813317194,40517.6596176132,17629.4782858938,77.0243735419126,22888,40518,17629
"Conservancy","Conservancy_50","Sanitatas","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",5819.57496896946,23347.539187201,17527.9642182315,301.189765776579,5820,23348,17528
"Conservancy","Conservancy_51","Epupa","Cattle","Grazer","Cattle_Grazer","SSP245_2050",6523.37699227284,18957.4200085654,12434.0430162926,190.607457318826,6523,18957,12434
"Conservancy","Conservancy_51","Epupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",81211.2925444875,155713.499970681,74502.2074261939,91.7387288047184,81211,155713,74502
"Conservancy","Conservancy_51","Epupa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",155894.963609409,142356.536881926,-13538.4267274824,-8.68432591664902,155895,142357,-13538
"Conservancy","Conservancy_51","Epupa","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",27505.5160820736,65021.8536600069,37516.3375779333,136.39568683601,27506,65022,37516
"Conservancy","Conservancy_52","Ongongo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",859.46681857052,2884.1290431997,2024.66222462918,235.571889557834,859,2884,2025
"Conservancy","Conservancy_52","Ongongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",10684.3740192691,23451.9689435487,12767.5949242796,119.497828335599,10684,23452,12768
"Conservancy","Conservancy_52","Ongongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",20469.101843359,20730.7241140979,261.62227073887,1.27813263493899,20469,20731,262
"Conservancy","Conservancy_52","Ongongo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",3764.54715865839,9934.09240935316,6169.54525069476,163.885455293206,3765,9934,6170
"Conservancy","Conservancy_53","Otjiu-West","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2010.68220522473,6618.05450169213,4607.37229646739,229.144729311037,2011,6618,4607
"Conservancy","Conservancy_53","Otjiu-West","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",24845.2836836577,53611.5472536649,28766.2635700072,115.781586301342,24845,53612,28766
"Conservancy","Conservancy_53","Otjiu-West","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",47311.1375511637,46790.1929840606,-520.944567103106,-1.10110344850563,47311,46790,-521
"Conservancy","Conservancy_53","Otjiu-West","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",8695.13042473913,22707.2363702267,14012.1059454875,161.148887492483,8695,22707,14012
"Conservancy","Conservancy_54","Marienfluss","Cattle","Grazer","Cattle_Grazer","SSP245_2050",798.255530558988,12496.481987125,11698.226456566,1465.47390011494,798,12496,11698
"Conservancy","Conservancy_54","Marienfluss","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",10430.7536850344,96551.9581347497,86121.2044497153,825.646995895208,10431,96552,86121
"Conservancy","Conservancy_54","Marienfluss","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",20719.8816122765,70107.9224600342,49388.0408477577,238.36063242029,20720,70108,49388
"Conservancy","Conservancy_54","Marienfluss","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",7018.35542217503,43843.1550930906,36824.7996709156,524.692715825773,7018,43843,36825
"Conservancy","Conservancy_55","Puros","Cattle","Grazer","Cattle_Grazer","SSP245_2050",842.029703874501,14640.5418101146,13798.5121062401,1638.72034950168,842,14641,13799
"Conservancy","Conservancy_55","Puros","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",11073.0059775703,112915.528867071,101842.5228895,919.736908801414,11073,112916,101843
"Conservancy","Conservancy_55","Puros","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",22090.297137043,81350.1658640746,59259.8687270316,268.261981083357,22090,81350,59260
"Conservancy","Conservancy_55","Puros","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",7923.65255956435,51384.654907178,43461.0023476137,548.497072794459,7924,51385,43461
"Conservancy","Conservancy_56","Okondjombo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",1443.03417085408,7964.2160672983,6521.18189644422,451.907655976336,1443,7964,6521
"Conservancy","Conservancy_56","Okondjombo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",17568.8530077077,62891.630713267,45322.7777055593,257.972320023826,17569,62892,45323
"Conservancy","Conservancy_56","Okondjombo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",32853.2370108008,49975.293442237,17122.0564314361,52.116801841496,32853,49975,17122
"Conservancy","Conservancy_56","Okondjombo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",7358.73922041526,27630.620523385,20271.8813029697,275.4803600966,7359,27631,20272
"Conservancy","Conservancy_57","Otjikongo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",1130.48549674608,5004.87257496681,3874.38707822073,342.718866307664,1130,5005,3874
"Conservancy","Conservancy_57","Otjikongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",13045.2794861275,39689.0666553691,26643.7871692416,204.240830543913,13045,39689,26644
"Conservancy","Conservancy_57","Otjikongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",22979.9230575053,32053.5222755412,9073.59921803598,39.484898166674,22980,32054,9074
"Conservancy","Conservancy_57","Otjikongo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",5337.3545018701,17354.3133304479,12016.9588285777,225.148223232451,5337,17354,12017
"Conservancy","Conservancy_58","Kunene River","Cattle","Grazer","Cattle_Grazer","SSP245_2050",6368.31356680713,18174.6027172946,11806.2891504875,185.391140474365,6368,18175,11806
"Conservancy","Conservancy_58","Kunene River","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",79074.418922182,149108.702187052,70034.2832648696,88.5675597993216,79074,149109,70034
"Conservancy","Conservancy_58","Kunene River","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",151400.123799181,135806.549296049,-15593.5745031319,-10.2995784361547,151400,135807,-15594
"Conservancy","Conservancy_58","Kunene River","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",26665.5811178705,62220.4579387436,35554.8768208731,133.3362159396,26666,62220,35555
"Conservancy","Conservancy_59","Ombazu","Cattle","Grazer","Cattle_Grazer","SSP245_2050",1991.81585261299,5669.11884965748,3677.30299704449,184.620631079945,1992,5669,3677
"Conservancy","Conservancy_59","Ombazu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",24754.6419497539,46564.8133738219,21810.1714240681,88.1053802690323,24755,46565,21810
"Conservancy","Conservancy_59","Ombazu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",47423.4893877369,42553.3995824988,-4870.08980523809,-10.2693620147181,47423,42553,-4870
"Conservancy","Conservancy_59","Ombazu","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",8336.15560864603,19410.1035751254,11073.9479664793,132.842385463555,8336,19410,11074
"Conservancy","Conservancy_60","Ombombo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",3596.09131713612,9793.21593961476,6197.12462247864,172.32945651152,3596,9793,6197
"Conservancy","Conservancy_60","Ombombo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",43598.0958397862,80355.7198372882,36757.6239975021,84.3101591697459,43598,80356,36758
"Conservancy","Conservancy_60","Ombombo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",81397.2632649352,73199.0447990418,-8198.21846589344,-10.0718600811056,81397,73199,-8198
"Conservancy","Conservancy_60","Ombombo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",14858.1158277787,33520.5575804789,18662.4417527002,125.604363090298,14858,33521,18662
"Conservancy","Conservancy_61","Otjikondavirongo","Cattle","Grazer","Cattle_Grazer","SSP245_2050",999.536005236314,5132.58714077651,4133.05113554019,413.496973984748,1000,5133,4133
"Conservancy","Conservancy_61","Otjikondavirongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2050",12187.3371815642,40694.3185520658,28506.9813705015,233.906561751848,12187,40694,28507
"Conservancy","Conservancy_61","Otjikondavirongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2050",22834.7352761648,32841.1998533924,10006.4645772277,43.8212418765044,22835,32841,10006
"Conservancy","Conservancy_61","Otjikondavirongo","Donkeys","Grazer","Donkey_Grazer","SSP245_2050",4983.39845519227,17810.6883846388,12827.2899294466,257.40044760181,4983,17811,12827
"Conservancy","Conservancy_62","Ombujokanguindi","Cattle","Grazer","Cattle_Grazer","SSP245_2050",2385.5165125874,7160.14856506542,4774.63205247802,200.150869938825,2386,7160,4775
