"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Grazer-Mixed",1,13326,13326,-1.79243639891726,-1.79243639891726
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Browser-Mixed",1,24899,24899,-6.92947750109661,-6.92947750109661
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Grazer",2,3827,3827,39.9256591640541,39.9256591640541
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Grazer-Mixed",1,16409,16409,20.9277009248899,20.9277009248899
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Browser-Mixed",1,25622,25622,-4.23025763626638,-4.23025763626638
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Grazer",2,2747,2747,-2.60511988006433,-2.60511988006433
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Grazer-Mixed",1,13216,13216,-2.60366460273418,-2.60366460273418
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Browser-Mixed",1,24857,24857,-7.08891023213156,-7.08891023213156
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Grazer",2,3769,3769,37.8297853480594,37.8297853480594
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Grazer-Mixed",1,16208,16208,19.4482418777086,19.4482418777086
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Browser-Mixed",1,25572,25572,-4.41503906773278,-4.41503906773278
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Grazer",2,2713,2713,-3.77328406174012,-3.77328406174012
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Grazer-Mixed",1,13089,13089,-3.54378955456397,-3.54378955456397
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Browser-Mixed",1,23465,23465,-12.2926768772042,-12.2926768772042
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Grazer",2,3605,3605,31.8179975901223,31.8179975901223
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Grazer-Mixed",1,15459,15459,13.9224386952491,13.9224386952491
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Browser-Mixed",1,24152,24152,-9.72208005500026,-9.72208005500026
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Grazer",2,2589,2589,-8.19001101902549,-8.19001101902549
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Grazer-Mixed",1,12458,12458,-8.18866785837298,-8.18866785837298
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Browser-Mixed",1,34282,34282,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Grazer",2,3876,3876,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Grazer-Mixed",1,18292,18292,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Browser-Mixed",1,31863,31863,-7.05721375348617,-7.05721375348617
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Grazer",2,4801,4801,26.7841961711809,26.7841961711809
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Grazer-Mixed",1,20678,20678,13.0397122721523,13.0397122721523
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Browser-Mixed",1,33020,33020,-3.68282639730311,-3.68282639730311
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Grazer",2,3612,3612,-7.33275708333717,-7.33275708333717
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Grazer-Mixed",1,17271,17271,-5.58588338695095,-5.58588338695095
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Browser-Mixed",1,31581,31581,-7.87868157346664,-7.87868157346664
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Grazer",2,4815,4815,26.9930219220978,26.9930219220978
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Grazer-Mixed",1,20712,20712,13.2302445135154,13.2302445135154
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Browser-Mixed",1,32437,32437,-5.38332486469409,-5.38332486469409
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Grazer",2,3535,3535,-9.39395001018853,-9.39395001018853
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Grazer-Mixed",1,16930,16930,-7.44846395270682,-7.44846395270682
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Browser-Mixed",1,30873,30873,-9.94564435989574,-9.94564435989574
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Grazer",2,4558,4558,20.5728800833952,20.5728800833952
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Grazer-Mixed",1,19687,19687,7.62464645363448,7.62464645363448
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Browser-Mixed",1,32476,32476,-5.26812441740836,-5.26812441740836
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Grazer",2,3553,3553,-8.85803621244296,-8.85803621244296
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Grazer-Mixed",1,16986,16986,-7.13986362188013,-7.13986362188013
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Browser-Mixed",1,29022,29022,-15.3442461849584,-15.3442461849584
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Grazer",2,4282,4282,13.2510069026002,13.2510069026002
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Grazer-Mixed",1,18506,18506,1.16686492800674,1.16686492800674
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Without_Intervention","Browser-Mixed",1,30540,30540,-10.9150625351023,-10.9150625351023
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Without_Intervention","Grazer",2,3328,3328,-14.6913711677787,-14.6913711677787
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Without_Intervention","Grazer-Mixed",1,15940,15940,-12.8595674873515,-12.8595674873515
"Conservancy","Conservancy_36","Shamungwa","Current","Current","Browser-Mixed",1,2978,2978,0,0
"Conservancy","Conservancy_36","Shamungwa","Current","Current","Grazer",2,318,318,0,0
"Conservancy","Conservancy_36","Shamungwa","Current","Current","Grazer-Mixed",1,1530,1530,0,0
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","With_Intervention","Browser-Mixed",1,2750,2750,-7.65666772145418,-7.65666772145418
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","With_Intervention","Grazer",2,475,475,54.5674479206336,54.5674479206336
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","With_Intervention","Grazer-Mixed",1,1976,1976,29.1637723135323,29.1637723135323
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Without_Intervention","Browser-Mixed",1,2861,2861,-3.94951196650237,-3.94951196650237
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Without_Intervention","Grazer",2,310,310,-2.91603822396273,-2.91603822396273
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Without_Intervention","Grazer-Mixed",1,1488,1488,-2.75358079865987,-2.75358079865987
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","Browser-Mixed",1,2699,2699,-9.38005695955723,-9.38005695955723
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","Grazer",2,467,467,51.8628728551546,51.8628728551546
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","Grazer-Mixed",1,1941,1941,26.9064555248519,26.9064555248519
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Without_Intervention","Browser-Mixed",1,2807,2807,-5.74674501126593,-5.74674501126593
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Without_Intervention","Grazer",2,305,305,-4.47558466976084,-4.47558466976084
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Without_Intervention","Grazer-Mixed",1,1463,1463,-4.37512746918863,-4.37512746918863
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","With_Intervention","Browser-Mixed",1,2662,2662,-10.6295302652419,-10.6295302652419
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","With_Intervention","Grazer",2,451,451,47.1269933963407,47.1269933963407
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","With_Intervention","Grazer-Mixed",1,1880,1880,22.9084428027939,22.9084428027939
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Without_Intervention","Browser-Mixed",1,2818,2818,-5.38971698437387,-5.38971698437387
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Without_Intervention","Grazer",2,305,305,-4.37144516427096,-4.37144516427096
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Without_Intervention","Grazer-Mixed",1,1465,1465,-4.21149116402829,-4.21149116402829
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","With_Intervention","Browser-Mixed",1,2496,2496,-16.1893857693512,-16.1893857693512
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","With_Intervention","Grazer",2,424,424,38.147737633092,38.147737633092
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","With_Intervention","Grazer-Mixed",1,1765,1765,15.4095573312629,15.4095573312629
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Without_Intervention","Browser-Mixed",1,2642,2642,-11.2817698481379,-11.2817698481379
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Without_Intervention","Grazer",2,287,287,-10.0852584305636,-10.0852584305636
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Without_Intervention","Grazer-Mixed",1,1377,1377,-9.9907005816931,-9.9907005816931
"Conservancy","Conservancy_37","King Nehale","Current","Current","Browser-Mixed",1,24900,24900,0,0
"Conservancy","Conservancy_37","King Nehale","Current","Current","Grazer",2,6325,6325,0,0
"Conservancy","Conservancy_37","King Nehale","Current","Current","Grazer-Mixed",1,24160,24160,0,0
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","With_Intervention","Browser-Mixed",1,23778,23778,-4.50514186431312,-4.50514186431312
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","With_Intervention","Grazer",2,7361,7361,17.2788836962792,17.2788836962792
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","With_Intervention","Grazer-Mixed",1,27056,27056,11.9868981801729,11.9868981801729
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Without_Intervention","Browser-Mixed",1,24548,24548,-1.41293491472035,-1.41293491472035
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Without_Intervention","Grazer",2,6183,6183,-2.29216790382033,-2.29216790382033
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Without_Intervention","Grazer-Mixed",1,23592,23592,-2.34970652948468,-2.34970652948468
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","Browser-Mixed",1,23099,23099,-7.23173110242126,-7.23173110242126
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","Grazer",2,7379,7379,17.6183414969092,17.6183414969092
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","Grazer-Mixed",1,26992,26992,11.7238831286974,11.7238831286974
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Without_Intervention","Browser-Mixed",1,23862,23862,-4.17035075181737,-4.17035075181737
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Without_Intervention","Grazer",2,6016,6016,-4.91856449670347,-4.91856449670347
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Without_Intervention","Grazer-Mixed",1,22942,22942,-5.04066263373338,-5.04066263373338
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","With_Intervention","Browser-Mixed",1,22983,22983,-7.69891301654229,-7.69891301654229
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","With_Intervention","Grazer",2,7439,7439,18.5696239094093,18.5696239094093
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","With_Intervention","Grazer-Mixed",1,27175,27175,12.4789734619319,12.4789734619319
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Without_Intervention","Browser-Mixed",1,23680,23680,-4.89785247344065,-4.89785247344065
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Without_Intervention","Grazer",2,5964,5964,-5.75052179880059,-5.75052179880059
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Without_Intervention","Grazer-Mixed",1,22758,22758,-5.8050292950737,-5.8050292950737
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","With_Intervention","Browser-Mixed",1,22131,22131,-11.1187175927245,-11.1187175927245
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","With_Intervention","Grazer",2,7194,7194,14.6950006767043,14.6950006767043
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","With_Intervention","Grazer-Mixed",1,26255,26255,8.67190409259223,8.67190409259223
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Without_Intervention","Browser-Mixed",1,22843,22843,-8.25907703652221,-8.25907703652221
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Without_Intervention","Grazer",2,5760,5760,-8.95906036627357,-8.95906036627357
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Without_Intervention","Grazer-Mixed",1,21966,21966,-9.07962638536945,-9.07962638536945
"Conservancy","Conservancy_38","Doro !nawas Area1","Current","Current","Browser-Mixed",1,17278,17278,0,0
"Conservancy","Conservancy_38","Doro !nawas Area1","Current","Current","Grazer",2,3678,3678,0,0
"Conservancy","Conservancy_38","Doro !nawas Area1","Current","Current","Grazer-Mixed",1,9815,9815,0,0
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","With_Intervention","Browser-Mixed",1,60392,60392,249.53036334475,249.53036334475
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","With_Intervention","Grazer",2,24554,24554,838.451794304896,838.451794304896
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","With_Intervention","Grazer-Mixed",1,83915,83915,754.933412539171,754.933412539171
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Without_Intervention","Browser-Mixed",1,15876,15876,-8.11387047571318,-8.11387047571318
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Without_Intervention","Grazer",2,3264,3264,-17.6253978235536,-17.6253978235536
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Without_Intervention","Grazer-Mixed",1,8086,8086,-17.6195444385834,-17.6195444385834
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","Browser-Mixed",1,57601,57601,233.372383404541,233.372383404541
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","Grazer",2,23420,23420,795.060631181977,795.060631181977
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","Grazer-Mixed",1,80032,80032,715.366587556257,715.366587556257
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Without_Intervention","Browser-Mixed",1,14998,14998,-13.1946196901888,-13.1946196901888
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Without_Intervention","Grazer",2,3069,3069,-23.2719887240899,-23.2719887240899
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Without_Intervention","Grazer-Mixed",1,7534,7534,-23.2454901280345,-23.2454901280345
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","With_Intervention","Browser-Mixed",1,59101,59101,242.05339344778,242.05339344778
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","With_Intervention","Grazer",2,24028,24028,818.383159457855,818.383159457855
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","With_Intervention","Grazer-Mixed",1,82121,82121,736.65034165394,736.65034165394
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Without_Intervention","Browser-Mixed",1,15536,15536,-10.0842297632881,-10.0842297632881
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Without_Intervention","Grazer",2,3194,3194,-19.3967142113331,-19.3967142113331
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Without_Intervention","Grazer-Mixed",1,7912,7912,-19.3905550183003,-19.3905550183003
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2090","With_Intervention","Browser-Mixed",1,53212,53212,207.974152943656,207.974152943656
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2090","With_Intervention","Grazer",2,21636,21636,726.862055404801,726.862055404801
